MAT_ID|BASE_QTY|BASE_UOM|COMPONENT|QTY|UOM|BLOCK|DAY_ID|SHIFT_NO|ALT|BOM_USG|CREATEDATE|MODDATE|MODBY
501524|1.00000|PAK|501525|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502792|1.00000|PAK|501525|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502936|1.00000|PAK|501525|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503846|1.00000|PAK|501525|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504034|1.00000|PAK|501525|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504191|1.00000|PAK|501525|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501526|1.00000|PAK|501527|24.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501726|1.00000|PAK|501527|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503516|1.00000|PAK|501527|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503517|1.00000|PAK|501527|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501541|1.00000|PAK|501540|24.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501595|1.00000|PAK|501596|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501724|1.00000|PAK|501596|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501597|1.00000|PAK|501598|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501723|1.00000|PAK|501598|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503484|1.00000|PAK|501598|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501599|1.00000|PAK|501600|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501601|1.00000|PAK|501602|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501603|1.00000|PAK|501604|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501605|1.00000|PAK|501606|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503664|1.00000|PAK|501606|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501608|1.00000|PAK|501609|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501610|1.00000|PAK|501611|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503662|1.00000|PAK|501611|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503670|1.00000|PAK|501611|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501612|1.00000|PAK|501613|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501614|1.00000|PAK|501615|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503665|1.00000|PAK|501615|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501617|1.00000|PAK|501618|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502922|1.00000|PAK|501618|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503007|1.00000|PAK|501618|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504233|1.00000|PAK|501618|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504306|1.00000|PAK|501618|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501619|1.00000|PAK|501620|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502920|1.00000|PAK|501620|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504307|1.00000|PAK|501620|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501621|1.00000|PAK|501622|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502918|1.00000|PAK|501622|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504308|1.00000|PAK|501622|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501627|1.00000|PAK|501628|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501717|1.00000|PAK|501628|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502980|1.00000|PAK|501628|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503047|1.00000|PAK|501628|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503477|1.00000|PAK|501628|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503523|1.00000|PAK|501628|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503702|1.00000|PAK|501628|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501629|1.00000|PAK|501630|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501716|1.00000|PAK|501630|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502950|1.00000|PAK|501630|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503476|1.00000|PAK|501630|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501631|1.00000|PAK|501632|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501714|1.00000|PAK|501632|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502921|1.00000|PAK|501632|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503518|1.00000|PAK|501632|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503647|1.00000|PAK|501632|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503669|1.00000|PAK|501632|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501633|1.00000|PAK|501634|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501713|1.00000|PAK|501634|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503646|1.00000|PAK|501634|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501635|1.00000|PAK|501636|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501720|1.00000|PAK|501636|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502949|1.00000|PAK|501636|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503475|1.00000|PAK|501636|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503526|1.00000|PAK|501636|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503703|1.00000|PAK|501636|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501637|1.00000|PAK|501638|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501718|1.00000|PAK|501638|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503645|1.00000|PAK|501638|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501639|1.00000|PAK|501640|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503536|1.00000|PAK|501640|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503818|1.00000|PAK|501640|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501641|1.00000|PAK|501642|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501643|1.00000|PAK|501644|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501722|1.00000|PAK|501644|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501645|1.00000|PAK|501646|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501721|1.00000|PAK|501646|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503485|1.00000|PAK|501646|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501647|1.00000|PAK|501648|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504367|1.00000|PAK|501648|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501649|1.00000|PAK|501650|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503503|1.00000|PAK|501650|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504370|1.00000|PAK|501650|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501651|1.00000|PAK|501652|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504364|1.00000|PAK|501652|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501653|1.00000|PAK|501654|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503504|1.00000|PAK|501654|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504368|1.00000|PAK|501654|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501674|1.00000|PAK|501675|24.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501678|1.00000|PAK|501690|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501956|1.00000|PAK|501690|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504356|1.00000|PAK|501690|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501695|1.00000|PAK|501697|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501700|1.00000|PAK|501701|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501702|1.00000|PAK|501703|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501704|1.00000|PAK|501705|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501706|1.00000|PAK|501707|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501719|1.00000|PAK|501707|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503469|1.00000|PAK|501707|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501748|1.00000|PAK|501749|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504378|1.00000|PAK|501749|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501751|1.00000|PAK|501752|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501753|1.00000|PAK|501755|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501756|1.00000|PAK|501757|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501758|1.00000|PAK|501759|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501943|1.00000|PAK|501759|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501760|1.00000|PAK|501761|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501762|1.00000|PAK|501764|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504359|1.00000|PAK|501766|6.00000|PAK||0|0|||15/6/2555 19:30:03|15/6/2555 19:30:03|
501766|1.00000|PAK|501767|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501770|1.00000|PAK|501772|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504375|1.00000|PAK|501772|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501774|1.00000|PAK|501776|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501778|1.00000|PAK|501779|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501780|1.00000|PAK|501781|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501782|1.00000|PAK|501783|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501784|1.00000|PAK|501785|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504361|1.00000|PAK|501785|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501787|1.00000|PAK|501789|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504366|1.00000|PAK|501789|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501794|1.00000|PAK|501795|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501957|1.00000|PAK|501795|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501798|1.00000|PAK|501800|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501958|1.00000|PAK|501800|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504354|1.00000|PAK|501800|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501801|1.00000|PAK|501802|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503515|1.00000|PAK|501802|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501808|1.00000|PAK|501810|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501813|1.00000|PAK|501814|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501844|1.00000|PAK|501850|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501846|1.00000|PAK|501851|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501855|1.00000|PAK|501857|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502073|1.00000|PAK|501857|1.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502911|1.00000|PAK|501857|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503816|1.00000|PAK|501857|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503977|1.00000|PAK|501857|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504360|1.00000|PAK|501857|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501965|1.00000|PAK|501860|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501869|1.00000|PAK|501870|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501871|1.00000|PAK|501872|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501882|1.00000|PAK|501883|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501884|1.00000|PAK|501885|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501886|1.00000|PAK|501887|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501888|1.00000|PAK|501889|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501890|1.00000|PAK|501891|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501892|1.00000|PAK|501893|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501894|1.00000|PAK|501895|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503775|1.00000|PAK|501895|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503820|1.00000|PAK|501895|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504009|1.00000|PAK|501895|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504082|1.00000|PAK|501895|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501896|1.00000|PAK|501897|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503502|1.00000|PAK|501897|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504309|1.00000|PAK|501897|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501899|1.00000|PAK|501900|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502406|1.00000|PAK|501900|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504734|1.00000|PAK|501900|6.00000|BOT||0|0|||15/6/2555 19:30:03|15/6/2555 19:30:03|
501901|1.00000|PAK|501903|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501905|1.00000|PAK|501906|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501917|1.00000|PAK|501918|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501920|1.00000|PAK|501921|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501922|1.00000|PAK|501924|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501925|1.00000|PAK|501926|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501927|1.00000|PAK|501928|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
501945|1.00000|PAK|501946|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501961|1.00000|PAK|501962|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501963|1.00000|PAK|501964|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501966|1.00000|PAK|501967|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501968|1.00000|PAK|501969|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501982|1.00000|PAK|501983|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501985|1.00000|PAK|501986|8.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502998|1.00000|PAK|501986|8.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504381|1.00000|PAK|501986|8.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501987|1.00000|PAK|501989|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
501990|1.00000|PAK|501991|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502010|1.00000|PAK|502012|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502021|1.00000|PAK|502022|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502031|1.00000|PAK|502032|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502035|1.00000|PAK|502036|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502038|1.00000|PAK|502039|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502042|1.00000|PAK|502045|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502055|1.00000|PAK|502056|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502057|1.00000|PAK|502058|1.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502060|1.00000|PAK|502061|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502074|1.00000|PAK|502075|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502266|1.00000|PAK|502075|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502076|1.00000|PAK|502077|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503552|1.00000|PAK|502077|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502078|1.00000|PAK|502079|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502097|1.00000|PAK|502079|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502080|1.00000|PAK|502081|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503560|1.00000|PAK|502081|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502082|1.00000|PAK|502083|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503561|1.00000|PAK|502083|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502084|1.00000|PAK|502085|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503562|1.00000|PAK|502085|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502086|1.00000|PAK|502087|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502088|1.00000|PAK|502089|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502090|1.00000|PAK|502091|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502093|1.00000|PAK|502095|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502264|1.00000|PAK|502095|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502102|1.00000|PAK|502104|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502122|1.00000|PAK|502123|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502384|1.00000|PAK|502123|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502400|1.00000|PAK|502123|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502572|1.00000|PAK|502123|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502664|1.00000|PAK|502123|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502866|1.00000|PAK|502123|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503089|1.00000|PAK|502123|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502124|1.00000|PAK|502125|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502129|1.00000|PAK|502130|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502150|1.00000|PAK|502151|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502177|1.00000|PAK|502176|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502200|1.00000|PAK|502201|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503544|1.00000|PAK|502201|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502246|1.00000|PAK|502247|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502248|1.00000|PAK|502249|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502250|1.00000|PAK|502251|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502252|1.00000|PAK|502253|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502254|1.00000|PAK|502255|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502257|1.00000|PAK|502258|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502269|1.00000|PAK|502270|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502284|1.00000|PAK|502285|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503537|1.00000|PAK|502285|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503821|1.00000|PAK|502285|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504115|1.00000|PAK|502285|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504305|1.00000|PAK|502285|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504407|1.00000|PAK|502285|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502290|1.00000|PAK|502291|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502294|1.00000|PAK|502295|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502298|1.00000|PAK|502299|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503539|1.00000|PAK|502299|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503813|1.00000|PAK|502299|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504117|1.00000|PAK|502299|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504438|1.00000|PAK|502299|12.00000|BOT||0|0|||15/6/2555 19:30:03|15/6/2555 19:30:03|
502301|1.00000|PAK|502302|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502304|1.00000|PAK|502306|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502855|1.00000|PAK|502306|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502897|1.00000|PAK|502306|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503815|1.00000|PAK|502306|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504116|1.00000|PAK|502306|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504737|1.00000|PAK|502306|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502307|1.00000|PAK|502308|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503538|1.00000|PAK|502308|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503814|1.00000|PAK|502308|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504119|1.00000|PAK|502308|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504439|1.00000|PAK|502308|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504472|1.00000|PAK|502308|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502310|1.00000|PAK|502311|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
